member_id,Agente,Email,Data,Status,Time,Canal,Contrato
a1R3j0000043sWBEAY,Vargas Chrisman,vargas.chrisman@casedisponibilidade.br,2022-02-27,Ativo,Time1,Chat,CLT
a1R3j0000043sVzEAI,Olmos Zack,olmos.zack@casedisponibilidade.br,2022-02-27,Ativo,Time1,Chat,CLT
a1R3j0000043oEOEAY,Barnett Velasquez,barnett.velasquez@casedisponibilidade.br,2022-02-06,Ativo,Time1,Chat,CLT
a1R3j000002b749EAA,Dangerfield Osterman,dangerfield.osterman@casedisponibilidade.br,2022-02-09,Ativo,Time1,Chat,CLT
a1R3j000003gHKGEA2,Hotchkiss Ducharme,hotchkiss.ducharme@casedisponibilidade.br,2022-02-16,Ativo,Time1,Chat,CLT
a1R3j0000043oEbEAI,Peabody Bales,peabody.bales@casedisponibilidade.br,2022-02-20,Ativo,Time1,Chat,CLT
a1R3j000002bAb4EAE,Owensby Chapin,owensby.chapin@casedisponibilidade.br,2022-02-03,Ativo,Time1,Chat,CLT
a1R41000004BOobEAG,Ross Cronin,ross.cronin@casedisponibilidade.br,2022-02-04,Ativo,Time2,Chat,CLT
a1R3j000003gHKLEA2,Carlock Tsang,carlock.tsang@casedisponibilidade.br,2022-02-28,Ativo,Time1,Chat,CLT*
a1R3j000003nb3wEAA,Holbert Neri,holbert.neri@casedisponibilidade.br,2022-02-13,Ativo,Time1,Chat,CLT
a1R3j000003ncfVEAQ,Hamblin Carrasquillo,hamblin.carrasquillo@casedisponibilidade.br,2022-02-22,Ativo,Time3,Chat,CLT
a1R3j000003gHOTEA2,Lapp August,lapp.august@casedisponibilidade.br,2022-02-06,Ativo,Time1,Chat,CLT
a1R3j000003gHP7EAM,Meyers Imes,meyers.imes@casedisponibilidade.br,2022-02-02,Ativo,Time1,Chat,CLT*
a1R3j000002bBpnEAE,Lilley Hopson,lilley.hopson@casedisponibilidade.br,2022-02-25,Ativo,Time3,Chat,CLT
a1R3j000003gGIIEA2,Napoleon Clement,napoleon.clement@casedisponibilidade.br,2022-02-16,Ativo,Time1,Chat,CLT
a1R3j000003nb42EAA,Cannon Stalker,cannon.stalker@casedisponibilidade.br,2022-02-01,Ativo,Time1,Chat,CLT
a1R3j000003na8WEAQ,Richards Stenson,richards.stenson@casedisponibilidade.br,2022-02-24,Ativo,Time2,Chat,CLT
a1R3j000003gGIxEAM,Nickles Mcclinton,nickles.mcclinton@casedisponibilidade.br,2022-02-07,Ativo,Time2,Chat,CLT
a1R3j0000043sxEEAQ,Cardoza Guinn,cardoza.guinn@casedisponibilidade.br,2022-02-07,Ativo,Time3,Chat,CLT
a1R3j000002bBpnEAE,Lilley Hopson,lilley.hopson@casedisponibilidade.br,2022-02-27,Ativo,Time3,Chat,CLT
a1R3j000002bCYcEAM,Nieman Cheek,nieman.cheek@casedisponibilidade.br,2022-02-28,Ativo,Time2,Chat,CLT
a1R3j000003gHJeEAM,Threadgill Dennis,threadgill.dennis@casedisponibilidade.br,2022-02-01,Ativo,Time1,Chat,CLT
a1R3j000002bCYWEA2,Azevedo Winfrey,azevedo.winfrey@casedisponibilidade.br,2022-02-24,Ativo,Time1,Chat,TCE
a1R3j000002bAaqEAE,Webster Greathouse,webster.greathouse@casedisponibilidade.br,2022-02-08,Férias,Time1,Chat,CLT
a1R3j000002bAbHEAU,Herring Jaco,herring.jaco@casedisponibilidade.br,2022-02-04,Ativo,Time1,Chat,CLT
a1R3j000003nb3zEAA,Faucher Fast,faucher.fast@casedisponibilidade.br,2022-02-11,Ativo,Time1,Chat,CLT
a1R3j0000043rzUEAQ,Durham Mccracken,durham.mccracken@casedisponibilidade.br,2022-02-19,Ativo,Time1,Chat,CLT
a1R3j0000043rz8EAA,Greeley Kepler,greeley.kepler@casedisponibilidade.br,2022-02-07,Ativo,Time1,Chat,CLT
a1R3j000003nb3zEAA,Faucher Fast,faucher.fast@casedisponibilidade.br,2022-02-14,Ativo,Time1,Chat,CLT
a1R3j000002bBpKEAU,Lovins Avila,lovins.avila@casedisponibilidade.br,2022-02-01,Ativo,Time3,Chat,CLT
a1R3j000003gECmEAM,Ammerman Colby,ammerman.colby@casedisponibilidade.br,2022-02-16,Ativo,Time1,Chat,CLT
a1R3j000003gGYFEA2,Nightingale Poirier,nightingale.poirier@casedisponibilidade.br,2022-02-18,Ativo,Time3,Chat,CLT
a1R3j000003gHJrEAM,Baur Preece,baur.preece@casedisponibilidade.br,2022-02-23,Ativo,Time1,Chat,CLT
a1R3j000003na8IEAQ,Hock Marti,hock.marti@casedisponibilidade.br,2022-02-10,Ativo,Time1,Chat,CLT
a1R3j000003gHPEEA2,Bonin Yung,bonin.yung@casedisponibilidade.br,2022-02-01,Ativo,Time1,Chat,CLT
a1R3j000003gHJqEAM,Voyles Flatt,voyles.flatt@casedisponibilidade.br,2022-02-15,Ativo,Time1,Chat,CLT
a1R3j0000043oFAEAY,Collard Biles,collard.biles@casedisponibilidade.br,2022-02-16,Ativo,Time1,Chat,TCE
a1R3j000002b8bHEAQ,Romo Applewhite,romo.applewhite@casedisponibilidade.br,2022-02-16,Ativo,Time1,Chat,CLT
a1R3j000003nb3zEAA,Faucher Fast,faucher.fast@casedisponibilidade.br,2022-02-05,Ativo,Time1,Chat,CLT
a1R3j000003gHJnEAM,Melancon Feldman,melancon.feldman@casedisponibilidade.br,2022-02-13,Ativo,Time1,Chat,CLT
a1R3j000003na8JEAQ,Kwon Havard,kwon.havard@casedisponibilidade.br,2022-02-04,Ativo,Time1,Chat,CLT
a1R1L000008ddr1UAA,Lalonde Blevins,lalonde.blevins@casedisponibilidade.br,2022-02-25,Ativo,Time2,Chat,CLT
a1R3j000003gEBaEAM,Cantrell Kunkle,cantrell.kunkle@casedisponibilidade.br,2022-02-13,Ativo,Time1,Chat,CLT
a1R3j000003gFUtEAM,Crumley Ebersole,crumley.ebersole@casedisponibilidade.br,2022-02-23,Ativo,Time1,Chat,CLT
a1R3j000003gEBdEAM,Thorton Clouse,thorton.clouse@casedisponibilidade.br,2022-02-13,Ativo,Time2,Chat,CLT
a1R3j0000043nigEAA,Duprey Mcnew,duprey.mcnew@casedisponibilidade.br,2022-02-19,Ativo,Time3,Chat,CLT
a1R3j000002b8bREAQ,Dudek Pepper,dudek.pepper@casedisponibilidade.br,2022-02-27,Ativo,Time1,Chat,CLT
a1R3j000002b8aVEAQ,Bergmann Legere,bergmann.legere@casedisponibilidade.br,2022-02-24,Ativo,Time1,Chat,CLT
a1R3j000002b5jZEAQ,Raney Pegram,raney.pegram@casedisponibilidade.br,2022-02-01,Ativo,Time1,Chat,CLT
a1R3j000002b5jIEAQ,Sessoms Sutphin,sessoms.sutphin@casedisponibilidade.br,2022-02-18,Ativo,Time1,Chat,CLT
a1R3j000003gGI6EAM,Hollis Bloch,hollis.bloch@casedisponibilidade.br,2022-02-17,Ativo,Time1,Chat,CLT
a1R3j000003gHJXEA2,Koger Duclos,koger.duclos@casedisponibilidade.br,2022-02-04,Ativo,Time1,Chat,CLT
a1R3j0000043sxEEAQ,Cardoza Guinn,cardoza.guinn@casedisponibilidade.br,2022-02-16,Ativo,Time3,Chat,CLT
a1R1L00000F91tDUAR,Rao Fajardo,rao.fajardo@casedisponibilidade.br,2022-02-07,Ativo,Time2,Chat,CLT
a1R3j000002bCoyEAE,Hurst Stedman,hurst.stedman@casedisponibilidade.br,2022-02-24,Ativo,Time2,Chat,CLT
a1R3j0000043oEsEAI,Meyer Mulder,meyer.mulder@casedisponibilidade.br,2022-02-21,Ativo,Time1,Chat,CLT
a1R3j000003nb45EAA,Woodyard Harry,woodyard.harry@casedisponibilidade.br,2022-02-21,Ativo,Time1,Chat,CLT
a1R3j0000043rzhEAA,Snead Breton,snead.breton@casedisponibilidade.br,2022-02-10,Ativo,Time1,Chat,CLT
a1R3j000003gHOnEAM,Randall Sonnier,randall.sonnier@casedisponibilidade.br,2022-02-28,Ativo,Time1,Chat,CLT
a1R3j000003gDbyEAE,Schulz Unknow,schulz.unknow@casedisponibilidade.br,2022-02-21,Ativo,Time1,Chat,CLT*
a1R3j000002bCYaEAM,Headley Leclaire,headley.leclaire@casedisponibilidade.br,2022-02-18,Ativo,Time1,Chat,CLT
a1R3j000003ndBiEAI,Hockenberry Bussey,hockenberry.bussey@casedisponibilidade.br,2022-02-02,Ativo,Time1,Chat,CLT
a1R3j0000043rzHEAQ,Charbonneau Pepin,charbonneau.pepin@casedisponibilidade.br,2022-02-19,Ativo,Time1,Chat,CLT
a1R3j000003nb4AEAQ,Roger Kovacs,roger.kovacs@casedisponibilidade.br,2022-02-16,Ativo,Time1,Chat,CLT
a1R3j000003ncfaEAA,Harrod Santoyo,harrod.santoyo@casedisponibilidade.br,2022-02-28,Ativo,Time3,Chat,CLT
a1R3j000003gHPLEA2,Lane Beasley,lane.beasley@casedisponibilidade.br,2022-02-13,Ativo,Time1,Chat,CLT
a1R3j000003ndBYEAY,Angell Ontiveros,angell.ontiveros@casedisponibilidade.br,2022-02-14,Ativo,Time1,Chat,CLT
a1R3j000002b73REAQ,Grubb Schlegel,grubb.schlegel@casedisponibilidade.br,2022-02-13,Ativo,Time1,Chat,CLT
a1R3j000002bBpnEAE,Lilley Hopson,lilley.hopson@casedisponibilidade.br,2022-02-11,Ativo,Time3,Chat,CLT
a1R3j000003gHJzEAM,Sipes House,sipes.house@casedisponibilidade.br,2022-02-04,Ativo,Time1,Chat,CLT
a1R3j000003gHOrEAM,Ayers Bracey,ayers.bracey@casedisponibilidade.br,2022-02-15,Ativo,Time1,Chat,CLT*
a1R3j000002b8bJEAQ,Lovelady Rowland,lovelady.rowland@casedisponibilidade.br,2022-02-02,Ativo,Time1,Chat,CLT
a1R3j0000043oEUEAY,Vadnais Stambaugh,vadnais.stambaugh@casedisponibilidade.br,2022-02-05,Ativo,Time2,Chat,CLT
a1R3j000003ndBZEAY,Hyman Mauro,hyman.mauro@casedisponibilidade.br,2022-02-26,Ativo,Time1,Chat,CLT
a1R3j0000043sziEAA,Peeples Forde,peeples.forde@casedisponibilidade.br,2022-02-11,Ativo,Time1,Chat,CLT*
a1R3j000003gHJuEAM,Canter Obryant,canter.obryant@casedisponibilidade.br,2022-02-27,Ativo,Time1,Chat,CLT*
a1R3j000002bAacEAE,Bullington Heim,bullington.heim@casedisponibilidade.br,2022-02-15,Ativo,Time1,Chat,CLT
a1R3j0000043rzjEAA,Mullinax Bergin,mullinax.bergin@casedisponibilidade.br,2022-02-04,Ativo,Time1,Chat,CLT
a1R1L00000F91tAUAR,Smythe Gregor,smythe.gregor@casedisponibilidade.br,2022-02-27,Ativo,Time1,Chat,CLT
a1R3j000002bBq2EAE,Paynter Fitz,paynter.fitz@casedisponibilidade.br,2022-02-09,Ativo,Time3,Chat,CLT
a1R3j0000043sVkEAI,Burrell Tracey,burrell.tracey@casedisponibilidade.br,2022-02-18,Ativo,Time1,Chat,CLT
a1R3j000002b8aWEAQ,Clevenger Rashid,clevenger.rashid@casedisponibilidade.br,2022-02-28,Ativo,Time1,Chat,CLT
a1R3j0000043oEJEAY,Halpin Alfano,halpin.alfano@casedisponibilidade.br,2022-02-13,Ativo,Time2,Chat,CLT
a1R3j000003gHKHEA2,Sunderland Glick,sunderland.glick@casedisponibilidade.br,2022-02-07,Ativo,Time1,Chat,CLT*
a1R3j000003gDbyEAE,Schulz Unknow,schulz.unknow@casedisponibilidade.br,2022-02-14,Ativo,Time1,Chat,CLT*
a1R3j0000043rzjEAA,Mullinax Bergin,mullinax.bergin@casedisponibilidade.br,2022-02-01,Ativo,Time1,Chat,CLT
a1R1L000007YXRBUA4,Lake Blanton,lake.blanton@casedisponibilidade.br,2022-02-20,Ativo,Time2,Chat,CLT
a1R3j0000043sz6EAA,Grau Glazer,grau.glazer@casedisponibilidade.br,2022-02-02,Ativo,Time1,Chat,CLT
a1R3j000003nb4REAQ,Frampton Edwards,frampton.edwards@casedisponibilidade.br,2022-02-16,Ativo,Time1,Chat,CLT
a1R3j000003ndBiEAI,Hockenberry Bussey,hockenberry.bussey@casedisponibilidade.br,2022-02-27,Ativo,Time1,Chat,CLT
a1R3j000003gHKUEA2,Ardoin Pearl,ardoin.pearl@casedisponibilidade.br,2022-02-23,Ativo,Time2,Chat,CLT
a1R3j000002b749EAA,Dangerfield Osterman,dangerfield.osterman@casedisponibilidade.br,2022-02-10,Ativo,Time1,Chat,CLT
a1R3j000003ndCFEAY,Richburg Finkelstein,richburg.finkelstein@casedisponibilidade.br,2022-02-20,Ativo,Time1,Chat,CLT
a1R3j0000043szoEAA,Valencia Tafoya,valencia.tafoya@casedisponibilidade.br,2022-02-07,Ativo,Time1,Chat,CLT
a1R3j000002b8aSEAQ,Treece Kahler,treece.kahler@casedisponibilidade.br,2022-02-22,Férias,Time1,Chat,CLT
a1R3j000003gGIoEAM,Nesbitt Arias,nesbitt.arias@casedisponibilidade.br,2022-02-02,Ativo,Time1,Chat,CLT
a1R3j000003gHJwEAM,Mcdowell Jansen,mcdowell.jansen@casedisponibilidade.br,2022-02-06,Ativo,Time1,Chat,CLT
a1R3j000003gHL3EAM,Perreira Petrie,perreira.petrie@casedisponibilidade.br,2022-02-08,Ativo,Time3,Chat,CLT
a1R3j000002bCoWEAU,Wiser Blanchard,wiser.blanchard@casedisponibilidade.br,2022-02-04,Ativo,Time1,Chat,CLT
a1R1L000008dhvDUAQ,Yarborough Larrabee,yarborough.larrabee@casedisponibilidade.br,2022-02-08,Ativo,Time2,Chat,CLT
a1R3j000003gHIkEAM,Waterhouse Hirst,waterhouse.hirst@casedisponibilidade.br,2022-02-16,Ativo,Time3,Chat,CLT
a1R3j0000043sWBEAY,Vargas Chrisman,vargas.chrisman@casedisponibilidade.br,2022-02-21,Ativo,Time1,Chat,CLT
a1R3j000003gHKDEA2,Derr Barkley,derr.barkley@casedisponibilidade.br,2022-02-21,Ativo,Time1,Chat,CLT
a1R3j0000043sVnEAI,Poynter Mansour,poynter.mansour@casedisponibilidade.br,2022-02-26,Ativo,Time1,Chat,CLT
a1R3j000002b8auEAA,Oates Messina,oates.messina@casedisponibilidade.br,2022-02-03,Ativo,Time2,Chat,CLT
a1R3j0000043oECEAY,Bourgeois Girard,bourgeois.girard@casedisponibilidade.br,2022-02-04,Ativo,Time1,Chat,CLT
a1R3j0000043sziEAA,Peeples Forde,peeples.forde@casedisponibilidade.br,2022-02-18,Ativo,Time1,Chat,CLT*
a1R3j000003gH1ZEAU,Dalrymple Greenhaw,dalrymple.greenhaw@casedisponibilidade.br,2022-02-01,Ativo,Time3,Chat,CLT
a1R1L000008eTNNUA2,Warwick Steiger,warwick.steiger@casedisponibilidade.br,2022-02-24,Ativo,Time2,Chat,CLT
a1R3j000002b5jIEAQ,Sessoms Sutphin,sessoms.sutphin@casedisponibilidade.br,2022-02-17,Ativo,Time1,Chat,CLT
a1R3j000003gHK8EAM,Saucier Hilbert,saucier.hilbert@casedisponibilidade.br,2022-02-22,Ativo,Time1,Chat,CLT
a1R3j000003gHL4EAM,Wigfall Laney,wigfall.laney@casedisponibilidade.br,2022-02-20,Ativo,Time3,Chat,CLT
a1R3j000003gHPLEA2,Lane Beasley,lane.beasley@casedisponibilidade.br,2022-02-02,Ativo,Time1,Chat,CLT
a1R3j000002b8apEAA,Brawner Goines,brawner.goines@casedisponibilidade.br,2022-02-10,Férias,Time1,Chat,CLT
a1R1L000007POQyUAO,Verdin Felker,verdin.felker@casedisponibilidade.br,2022-02-18,Ativo,Time3,Chat,CLT
a1R3j000003gHJlEAM,Throckmorton Weissman,throckmorton.weissman@casedisponibilidade.br,2022-02-26,Ativo,Time1,Chat,CLT
a1R3j000003gAfxEAE,Lemons Blair,lemons.blair@casedisponibilidade.br,2022-02-09,Ativo,Time1,Chat,CLT
a1R3j000003gGYGEA2,Yoho Ramey,yoho.ramey@casedisponibilidade.br,2022-02-26,Ativo,Time3,Chat,CLT
a1R3j000003gEClEAM,Towery Smalley,towery.smalley@casedisponibilidade.br,2022-02-11,Ativo,Time2,Chat,CLT
a1R3j0000043oEXEAY,Barba Rodriguez,barba.rodriguez@casedisponibilidade.br,2022-02-12,Ativo,Time1,Chat,CLT
a1R3j0000043obeEAA,Calabrese Keister,calabrese.keister@casedisponibilidade.br,2022-02-07,Ativo,Time3,Chat,CLT
a1R3j000002bBp3EAE,Curtiss Carlsen,curtiss.carlsen@casedisponibilidade.br,2022-02-18,Ativo,Time3,Chat,CLT
a1R3j000003gHPMEA2,Repp Cleveland,repp.cleveland@casedisponibilidade.br,2022-02-14,Ativo,Time1,Chat,CLT
a1R3j000003na8BEAQ,Featherdisponibilidade Corbitt,featherdisponibilidade.corbitt@casedisponibilidade.br,2022-02-13,Ativo,Time1,Chat,CLT
a1R3j000003ncMhEAI,Ragsdale Geary,ragsdale.geary@casedisponibilidade.br,2022-02-09,Ativo,Time1,Chat,CLT
a1R3j000002b5j9EAA,Goldberg Mcmullin,goldberg.mcmullin@casedisponibilidade.br,2022-02-09,Ativo,Time1,Chat,CLT
a1R3j000002b8aSEAQ,Treece Kahler,treece.kahler@casedisponibilidade.br,2022-02-20,Férias,Time1,Chat,CLT
a1R3j0000043sVwEAI,Kinslow Wills,kinslow.wills@casedisponibilidade.br,2022-02-01,Ativo,Time1,Chat,CLT*
a1R3j000003ndCGEAY,Husted Bingaman,husted.bingaman@casedisponibilidade.br,2022-02-12,Ativo,Time1,Chat,CLT
a1R3j000002b5jCEAQ,Woods Bushnell,woods.bushnell@casedisponibilidade.br,2022-02-03,Ativo,Time1,Chat,CLT
a1R3j000003gHIhEAM,Nickels Blanks,nickels.blanks@casedisponibilidade.br,2022-02-20,Ativo,Time3,Chat,CLT
a1R3j000003gGIPEA2,Townley Chisholm,townley.chisholm@casedisponibilidade.br,2022-02-17,Ativo,Time1,Chat,CLT
a1R3j000002b5jFEAQ,Fontenot Kim,fontenot.kim@casedisponibilidade.br,2022-02-01,Ativo,Time2,Chat,CLT
a1R3j000003gDbyEAE,Schulz Unknow,schulz.unknow@casedisponibilidade.br,2022-02-11,Ativo,Time1,Chat,CLT*
a1R3j000003nb4DEAQ,Casillas Freed,casillas.freed@casedisponibilidade.br,2022-02-14,Ativo,Time1,Chat,CLT
a1R3j000003nb48EAA,Prosser Obryan,prosser.obryan@casedisponibilidade.br,2022-02-06,Ativo,Time1,Chat,CLT
a1R3j000003gH1dEAE,Hargrove Barrera,hargrove.barrera@casedisponibilidade.br,2022-02-12,Ativo,Time1,Chat,CLT
a1R3j000002b8avEAA,Mercer Hollingshead,mercer.hollingshead@casedisponibilidade.br,2022-02-17,Férias,Time2,Chat,CLT
a1R3j000002b8bZEAQ,Farwell Hiller,farwell.hiller@casedisponibilidade.br,2022-02-02,Ativo,Time1,Chat,CLT
a1R3j000003nb4REAQ,Frampton Edwards,frampton.edwards@casedisponibilidade.br,2022-02-17,Ativo,Time1,Chat,CLT
a1R3j000002bBpnEAE,Lilley Hopson,lilley.hopson@casedisponibilidade.br,2022-02-07,Ativo,Time3,Chat,CLT
a1R3j000003na8CEAQ,Forman Mauk,forman.mauk@casedisponibilidade.br,2022-02-22,Ativo,Time1,Chat,CLT
a1R3j000003gGYuEAM,Curl Helgeson,curl.helgeson@casedisponibilidade.br,2022-02-18,Ativo,Time3,Chat,CLT
a1R3j000002b8apEAA,Brawner Goines,brawner.goines@casedisponibilidade.br,2022-02-14,Férias,Time1,Chat,CLT
a1R3j000003gGIHEA2,Musgrave Maxey,musgrave.maxey@casedisponibilidade.br,2022-02-02,Ativo,Time2,Chat,CLT
a1R3j000003na81EAA,Dunlop Engler,dunlop.engler@casedisponibilidade.br,2022-02-26,Ativo,Time1,Chat,CLT
a1R3j0000043sWCEAY,Jose Eddy,jose.eddy@casedisponibilidade.br,2022-02-17,Ativo,Time1,Chat,CLT
a1R3j000003ndBeEAI,Tynes Embry,tynes.embry@casedisponibilidade.br,2022-02-22,Ativo,Time1,Chat,CLT
a1R3j000003ndBiEAI,Hockenberry Bussey,hockenberry.bussey@casedisponibilidade.br,2022-02-16,Ativo,Time1,Chat,CLT
a1R3j0000043sWhEAI,Muro Sowers,muro.sowers@casedisponibilidade.br,2022-02-18,Ativo,Time1,Chat,CLT
a1R3j000002b8bAEAQ,Ruch Polley,ruch.polley@casedisponibilidade.br,2022-02-24,Ativo,Time1,Chat,CLT
a1R3j000002bBohEAE,Danielson Caffey,danielson.caffey@casedisponibilidade.br,2022-02-15,Ativo,Time3,Chat,CLT
a1R3j000003ndCOEAY,Christiansen Sprouse,christiansen.sprouse@casedisponibilidade.br,2022-02-04,Ativo,Time1,Chat,CLT
a1R3j000003na87EAA,Rea Carbajal,rea.carbajal@casedisponibilidade.br,2022-02-07,Ativo,Time1,Chat,CLT
a1R3j0000043ninEAA,Kessinger Pinto,kessinger.pinto@casedisponibilidade.br,2022-02-09,Ativo,Time3,Chat,CLT
a1R3j000002b8ajEAA,Hardcastle Kauffman,hardcastle.kauffman@casedisponibilidade.br,2022-02-22,Ativo,Time1,Chat,CLT
a1R3j000002bCYcEAM,Nieman Cheek,nieman.cheek@casedisponibilidade.br,2022-02-09,Ativo,Time2,Chat,CLT
a1R3j000003gHL4EAM,Wigfall Laney,wigfall.laney@casedisponibilidade.br,2022-02-10,Ativo,Time3,Chat,CLT
a1R3j000002bCoyEAE,Hurst Stedman,hurst.stedman@casedisponibilidade.br,2022-02-08,Ativo,Time2,Chat,CLT
a1R3j000003gGIIEA2,Napoleon Clement,napoleon.clement@casedisponibilidade.br,2022-02-22,Ativo,Time1,Chat,CLT
a1R3j000003gHPEEA2,Bonin Yung,bonin.yung@casedisponibilidade.br,2022-02-12,Ativo,Time1,Chat,CLT
a1R3j000002bCoxEAE,Goldsberry Hearne,goldsberry.hearne@casedisponibilidade.br,2022-02-03,Ativo,Time1,Chat,CLT
a1R3j000003nb4DEAQ,Casillas Freed,casillas.freed@casedisponibilidade.br,2022-02-24,Ativo,Time1,Chat,CLT
a1R1L000008dfpPUAQ,Kapp Bowling,kapp.bowling@casedisponibilidade.br,2022-02-25,Ativo,Time3,Chat,
a1R3j000003nb3wEAA,Holbert Neri,holbert.neri@casedisponibilidade.br,2022-02-16,Ativo,Time1,Chat,CLT
a1R1L00000F91tAUAR,Smythe Gregor,smythe.gregor@casedisponibilidade.br,2022-02-22,Ativo,Time1,Chat,CLT
a1R1L00000F91toUAB,Avelar Robison,avelar.robison@casedisponibilidade.br,2022-02-06,Ativo,Time1,Chat,CLT
a1R3j000002b5j5EAA,Hammers Kisner,hammers.kisner@casedisponibilidade.br,2022-02-07,Ativo,Time1,Chat,CLT
a1R3j000002b8bVEAQ,Runnels Bello,runnels.bello@casedisponibilidade.br,2022-02-15,Férias,Time1,Chat,CLT
a1R3j000002bCYaEAM,Headley Leclaire,headley.leclaire@casedisponibilidade.br,2022-02-02,Ativo,Time1,Chat,CLT
a1R3j0000043rzlEAA,Crisp Dill,crisp.dill@casedisponibilidade.br,2022-02-17,Ativo,Time1,Chat,CLT
a1R3j000003gGJIEA2,Bui Elder,bui.elder@casedisponibilidade.br,2022-02-06,Ativo,Time1,Chat,CLT
a1R3j000002b5jOEAQ,Carbone Knisley,carbone.knisley@casedisponibilidade.br,2022-02-08,Ativo,Time1,Chat,CLT
a1R3j0000043s1iEAA,Chan Schrock,chan.schrock@casedisponibilidade.br,2022-02-07,Ativo,Time3,Chat,CLT
a1R3j000003gGIBEA2,Posner Babin,posner.babin@casedisponibilidade.br,2022-02-02,Ativo,Time1,Chat,CLT*
a1R1L000007IvtrUAC,Pardue Brownlee,pardue.brownlee@casedisponibilidade.br,2022-02-05,Ativo,Time1,Chat,CLT
a1R3j0000043szBEAQ,Lesko Diorio,lesko.diorio@casedisponibilidade.br,2022-02-07,Ativo,Time1,Chat,CLT
a1R3j000003gHJoEAM,Rand Bell,rand.bell@casedisponibilidade.br,2022-02-07,Ativo,Time1,Chat,CLT
a1R3j000003gECYEA2,Hashimoto Cassidy,hashimoto.cassidy@casedisponibilidade.br,2022-02-23,Ativo,Time1,Chat,CLT
a1R3j000002b72rEAA,Veloz Calderon,veloz.calderon@casedisponibilidade.br,2022-02-22,Ativo,Time1,Chat,CLT
a1R3j000002bBq2EAE,Paynter Fitz,paynter.fitz@casedisponibilidade.br,2022-02-05,Ativo,Time3,Chat,CLT
a1R3j000003gECXEA2,Philpot Swett,philpot.swett@casedisponibilidade.br,2022-02-16,Ativo,Time1,Chat,CLT
a1R3j000003gAfYEAU,Landers Beavers,landers.beavers@casedisponibilidade.br,2022-02-23,Ativo,Time1,Chat,CLT
a1R3j000002b8bAEAQ,Ruch Polley,ruch.polley@casedisponibilidade.br,2022-02-28,Ativo,Time1,Chat,CLT
a1R3j000003na8QEAQ,Derosa Leong,derosa.leong@casedisponibilidade.br,2022-02-16,Ativo,Time1,Chat,CLT
a1R3j000003gHPFEA2,Brooker Popovich,brooker.popovich@casedisponibilidade.br,2022-02-25,Ativo,Time1,Chat,CLT
a1R3j000003gGYeEAM,Pichardo Batey,pichardo.batey@casedisponibilidade.br,2022-02-01,Ativo,Time3,Chat,CLT
a1R3j0000043oECEAY,Bourgeois Girard,bourgeois.girard@casedisponibilidade.br,2022-02-10,Ativo,Time1,Chat,CLT
a1R3j000003gGIoEAM,Nesbitt Arias,nesbitt.arias@casedisponibilidade.br,2022-02-13,Ativo,Time1,Chat,CLT
a1R3j000003nb3zEAA,Faucher Fast,faucher.fast@casedisponibilidade.br,2022-02-18,Ativo,Time1,Chat,CLT
a1R3j0000043rzhEAA,Snead Breton,snead.breton@casedisponibilidade.br,2022-02-17,Ativo,Time1,Chat,CLT
a1R3j0000043oF7EAI,Radtke Hazzard,radtke.hazzard@casedisponibilidade.br,2022-02-10,Ativo,Time1,Chat,CLT
a1R3j000002b8bVEAQ,Runnels Bello,runnels.bello@casedisponibilidade.br,2022-02-07,Ativo,Time1,Chat,CLT
a1R1L000008db60UAA,Goodrich Lima,goodrich.lima@casedisponibilidade.br,2022-02-16,Ativo,Time1,Chat,CLT
a1R1L000008dhvDUAQ,Yarborough Larrabee,yarborough.larrabee@casedisponibilidade.br,2022-02-24,Ativo,Time2,Chat,CLT
a1R3j000003gHOnEAM,Randall Sonnier,randall.sonnier@casedisponibilidade.br,2022-02-03,Ativo,Time1,Chat,CLT
a1R3j000003gHK9EAM,Walcott Moorhead,walcott.moorhead@casedisponibilidade.br,2022-02-26,Ativo,Time1,Chat,CLT
a1R3j000003ncfaEAA,Harrod Santoyo,harrod.santoyo@casedisponibilidade.br,2022-02-07,Ativo,Time3,Chat,CLT
a1R3j000003na8VEAQ,Benham Bergquist,benham.bergquist@casedisponibilidade.br,2022-02-24,Ativo,Time1,Chat,CLT
a1R3j000003gHOGEA2,Surber Nelsen,surber.nelsen@casedisponibilidade.br,2022-02-05,Ativo,Time1,Chat,CLT*
a1R3j0000043rupEAA,Hurley Shell,hurley.shell@casedisponibilidade.br,2022-02-20,Ativo,Time1,Chat,CLT
a1R3j000003gGZ0EAM,Miller Rutkowski,miller.rutkowski@casedisponibilidade.br,2022-02-15,Ativo,Time3,Chat,CLT
a1R3j0000043rzDEAQ,Hibbler Mccain,hibbler.mccain@casedisponibilidade.br,2022-02-28,Ativo,Time1,Chat,CLT
a1R3j000002bCorEAE,Merriweather Boone,merriweather.boone@casedisponibilidade.br,2022-02-21,Ativo,Time1,Chat,CLT
a1R3j000003ndBZEAY,Hyman Mauro,hyman.mauro@casedisponibilidade.br,2022-02-13,Ativo,Time1,Chat,CLT
a1R3j000003gGXrEAM,Stott Bolt,stott.bolt@casedisponibilidade.br,2022-02-05,Ativo,Time3,Chat,CLT
a1R3j0000043s1mEAA,Mitchell Bible,mitchell.bible@casedisponibilidade.br,2022-02-25,Ativo,Time3,Chat,CLT
